Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
https://www.zillow.com/homedetails/708-N-Highland-Ave-Indianapolis-IN-46202/1093593_zpid/,,Single Family,870000,10/18/24,3152,sqft,276.02,5227.2,sqft,3,3,708 N Highland Ave,Indianapolis,46202,IN,USA
https://www.zillow.com/homedetails/9079-Coventry-Rd-Indianapolis-IN-46260/1259496_zpid/,,Single Family,850000,09/30/24,3418,sqft,248.68,1.06,acres,3,3,9079 Coventry Rd,Indianapolis,46260,IN,USA
https://www.zillow.com/homedetails/8084-Heyward-Dr-Indianapolis-IN-46250/1280151_zpid/,,Single Family,850000,10/18/24,5177,sqft,164.19,0.25,acres,4,5,8084 Heyward Dr,Indianapolis,46250,IN,USA
https://www.zillow.com/homedetails/624-Ellsworth-St-Indianapolis-IN-46202/59809756_zpid/,,Single Family,850000,09/25/24,3896,sqft,218.17,4552,sqft,4,4,624 Ellsworth St,Indianapolis,46202,IN,USA
https://www.zillow.com/homedetails/7415-Colony-Cir-Indianapolis-IN-46260/1272579_zpid/,,Single Family,828500,10/08/24,5657,sqft,146.46,1.03,acres,5,5,7415 Colony Cir,Indianapolis,46260,IN,USA
https://www.zillow.com/homedetails/7576-N-Meridian-St-Indianapolis-IN-46260/1241323_zpid/,,Single Family,825000,09/13/24,3168,sqft,260.42,1.38,acres,3,4,7576 N Meridian St,Indianapolis,46260,IN,USA
https://www.zillow.com/homedetails/524-E-58th-St-Indianapolis-IN-46220/1255317_zpid/,,Single Family,825000,10/15/24,3214,sqft,256.69,8276.4,sqft,4,3,524 E 58th St,Indianapolis,46220,IN,USA
https://www.zillow.com/homedetails/7111-Andre-Ct-Indianapolis-IN-46278/1198241_zpid/,,Single Family,824999,10/28/24,5731,sqft,143.95,0.73,acres,4,4,7111 Andre Ct,Indianapolis,46278,IN,USA
https://www.zillow.com/homedetails/10658-Eagle-Dr-Indianapolis-IN-46234/2080839586_zpid/,,Single Family,824597,10/18/24,4789,sqft,172.19,0.58,acres,5,4,10658 Eagle Dr,Indianapolis,46234,IN,USA
https://www.zillow.com/homedetails/7546-Sedge-Meadow-Dr-Indianapolis-IN-46278/88921904_zpid/,,Single Family,820000,12/02/24,4063,sqft,201.82,0.45,acres,4,4,7546 Sedge Meadow Dr,Indianapolis,46278,IN,USA
https://www.zillow.com/homedetails/7710-Spring-Mill-Rd-Indianapolis-IN-46260/1257468_zpid/,,Single Family,815000,09/25/24,4293,sqft,189.84,0.76,acres,5,4,7710 Spring Mill Rd,Indianapolis,46260,IN,USA
https://www.zillow.com/homedetails/8245-Ridge-Valley-Ct-Indianapolis-IN-46278/92465755_zpid/,,Single Family,815000,09/27/24,4814,sqft,169.3,0.48,acres,4,5,8245 Ridge Valley Ct,Indianapolis,46278,IN,USA
https://www.zillow.com/homedetails/1029-E-Ohio-St-Indianapolis-IN-46202/112837625_zpid/,,Single Family,810000,09/10/24,3766,sqft,215.08,4791.6,sqft,4,5,1029 E Ohio St,Indianapolis,46202,IN,USA
https://www.zillow.com/homedetails/7980-Conarroe-Rd-Indianapolis-IN-46278/1196302_zpid/,,Single Family,795000,11/04/24,7389,sqft,107.59,1.18,acres,5,5,7980 Conarroe Rd,Indianapolis,46278,IN,USA
https://www.zillow.com/homedetails/21-W-42nd-St-Indianapolis-IN-46208/1245116_zpid/,,Single Family,793000,09/10/24,4770,sqft,166.25,7405.2,sqft,5,5,21 W 42nd St,Indianapolis,46208,IN,USA
https://www.zillow.com/homedetails/6767-Forrest-Commons-Blvd-Indianapolis-IN-46227/1189014_zpid/,,Single Family,790000,10/08/24,7000,sqft,112.86,0.76,acres,6,5,6767 Forrest Commons Blvd,Indianapolis,46227,IN,USA
https://www.zillow.com/homedetails/5350-N-Delaware-St-Indianapolis-IN-46220/1248054_zpid/,,Single Family,790000,09/27/24,2986,sqft,264.57,8712,sqft,3,2,5350 N Delaware St,Indianapolis,46220,IN,USA
https://www.zillow.com/homedetails/9542-Timberline-Ct-Indianapolis-IN-46256/52486777_zpid/,,Single Family,789000,11/20/24,6129,sqft,128.73,0.36,acres,6,6,9542 Timberline Ct,Indianapolis,46256,IN,USA
https://www.zillow.com/homedetails/2402-N-Talbott-St-Indianapolis-IN-46205/350208871_zpid/,,Single Family,782000,09/11/24,3609,sqft,216.68,5662.8,sqft,4,4,2402 N Talbott St,Indianapolis,46205,IN,USA
https://www.zillow.com/homedetails/6525-Greenridge-Dr-Indianapolis-IN-46278/1207026_zpid/,,Single Family,779000,11/22/24,6089,sqft,127.94,0.42,acres,5,5,6525 Greenridge Dr,Indianapolis,46278,IN,USA
https://www.zillow.com/homedetails/7321-E-Stop-11-Rd-Indianapolis-IN-46259/1135586_zpid/,,Single Family,775000,12/02/24,3229,sqft,240.01,3.13,acres,4,3,7321 E Stop 11 Rd,Indianapolis,46259,IN,USA
https://www.zillow.com/homedetails/7222-Tuliptree-Trl-Indianapolis-IN-46256/1152084_zpid/,,Single Family,760000,11/25/24,5144,sqft,147.74,0.83,acres,4,6,7222 Tuliptree Trl,Indianapolis,46256,IN,USA
https://www.zillow.com/homedetails/523-E-Vermont-St-Indianapolis-IN-46202/1095768_zpid/,,Single Family,750000,11/15/24,2296,sqft,326.66,4356,sqft,3,2,523 E Vermont St,Indianapolis,46202,IN,USA
https://www.zillow.com/homedetails/10495-Courageous-Dr-Indianapolis-IN-46236/1158491_zpid/,,Single Family,750000,10/04/24,4783,sqft,156.81,1.07,acres,5,4,10495 Courageous Dr,Indianapolis,46236,IN,USA
https://www.zillow.com/homedetails/105-E-Westfield-Blvd-Indianapolis-IN-46220/1247785_zpid/,,Single Family,750000,10/18/24,3801,sqft,197.32,0.29,acres,4,4,105 E Westfield Blvd,Indianapolis,46220,IN,USA
https://www.zillow.com/homedetails/8914-Bay-Breeze-Ln-Indianapolis-IN-46236/1160553_zpid/,,Single Family,740000,10/30/24,5360,sqft,138.06,0.44,acres,5,5,8914 Bay Breeze Ln,Indianapolis,46236,IN,USA
https://www.zillow.com/homedetails/410-W-73rd-St-Indianapolis-IN-46260/112845005_zpid/,,Single Family,740000,09/09/24,4590,sqft,161.22,0.7,acres,5,3,410 W 73rd St,Indianapolis,46260,IN,USA
