Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
https://www.zillow.com/homedetails/2318-Champion-Hill-Pl-Fisherville-KY-40023/245296979_zpid/,,Single Family,660000,09/24/24,3579,sqft,184.41,0.37,acres,4,4,2318 Champion Hill Pl,Fisherville,40023,KY,USA
https://www.zillow.com/homedetails/3311-Catalpa-Farms-Dr-Fisherville-KY-40023/2054431815_zpid/,,Single Family,659000,10/31/24,3875,sqft,170.06,9147.6,sqft,4,3,3311 Catalpa Farms Dr,Fisherville,40023,KY,USA
https://www.zillow.com/homedetails/2306-Phoenix-Hill-Dr-Indian-Hills-KY-40207/73623170_zpid/,,Single Family,656000,12/02/24,4212,sqft,155.75,0.36,acres,5,4,2306 Phoenix Hill Dr,Indian Hills,40207,KY,USA
https://www.zillow.com/homedetails/1922-Johnson-Rd-Louisville-KY-40245/114049221_zpid/,,Single Family,655000,11/19/24,3664,sqft,178.77,5.4,acres,3,3,1922 Johnson Rd,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/3012-Rexford-Way-Louisville-KY-40205/73443807_zpid/,,Single Family,650000,10/04/24,3727,sqft,174.4,0.29,acres,4,3,3012 Rexford Way,Louisville,40205,KY,USA
https://www.zillow.com/homedetails/800-Bedfordshire-Rd-Hurstbourne-KY-40222/73502934_zpid/,,Single Family,650000,11/07/24,4338,sqft,149.84,0.4,acres,4,3,800 Bedfordshire Rd,Hurstbourne,40222,KY,USA
https://www.zillow.com/homedetails/17109-Deer-Crossing-Trl-Fisherville-KY-40023/73527433_zpid/,,Single Family,650000,09/20/24,3679,sqft,176.68,4.96,acres,4,3,17109 Deer Crossing Trl,Fisherville,40023,KY,USA
https://www.zillow.com/homedetails/6802-Fallen-Leaf-Cir-Louisville-KY-40241/73625425_zpid/,,Single Family,650000,11/12/24,3616,sqft,179.76,0.33,acres,4,4,6802 Fallen Leaf Cir,Louisville,40241,KY,USA
https://www.zillow.com/homedetails/3303-Natchez-Ln-Louisville-KY-40206/73663617_zpid/,,Single Family,650000,10/07/24,3780,sqft,171.96,10018.8,sqft,4,3,3303 Natchez Ln,Louisville,40206,KY,USA
https://www.zillow.com/homedetails/1014-Everett-Ave-Louisville-KY-40204/95196469_zpid/,,Single Family,650000,10/22/24,3000,sqft,216.67,6969.6,sqft,4,3,1014 Everett Ave,Louisville,40204,KY,USA
https://www.zillow.com/homedetails/302-Ash-Run-Rd-Louisville-KY-40245/114056946_zpid/,,Single Family,650000,11/15/24,3325,sqft,195.49,0.85,acres,3,3,302 Ash Run Rd,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/516-Academy-Ridge-Pl-Louisville-KY-40245/114096469_zpid/,,Single Family,646000,09/17/24,4125,sqft,156.61,10018.8,sqft,5,4,516 Academy Ridge Pl,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/1741-Fleming-Rd-Louisville-KY-40205/73446645_zpid/,,Single Family,645000,10/03/24,2756,sqft,234.03,10454.4,sqft,4,4,1741 Fleming Rd,Louisville,40205,KY,USA
https://www.zillow.com/homedetails/9208-Marlboro-Cir-Hurstbourne-KY-40222/73498653_zpid/,,Single Family,645000,09/18/24,3165,sqft,203.79,0.65,acres,5,4,9208 Marlboro Cir,Hurstbourne,40222,KY,USA
https://www.zillow.com/homedetails/2890-Riedling-Dr-Louisville-KY-40206/73603783_zpid/,,Single Family,645000,10/31/24,3314,sqft,194.63,8276.4,sqft,3,3,2890 Riedling Dr,Louisville,40206,KY,USA
https://www.zillow.com/homedetails/2700-Flat-Rock-Rd-Louisville-KY-40245/114063306_zpid/,,Single Family,640000,11/21/24,3063,sqft,208.95,5.4,acres,4,3,2700 Flat Rock Rd,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/11309-Coolhouse-Ct-Louisville-KY-40223/310728177_zpid/,,Single Family,640000,09/18/24,2724,sqft,234.95,9583.2,sqft,3,3,11309 Coolhouse Ct,Louisville,40223,KY,USA
https://www.zillow.com/homedetails/7411-Glen-Arbor-Rd-Bancroft-KY-40222/114043676_zpid/,,Single Family,639000,10/30/24,3175,sqft,201.26,0.34,acres,3,3,7411 Glen Arbor Rd,Bancroft,40222,KY,USA
https://www.zillow.com/homedetails/2000-Evergreen-Rd-Anchorage-KY-40223/73620877_zpid/,,Single Family,635000,10/16/24,3778,sqft,168.08,1.49,acres,4,2,2000 Evergreen Rd,Anchorage,40223,KY,USA
https://www.zillow.com/homedetails/7700-Bella-Woods-Ct-Louisville-KY-40214/95196026_zpid/,,Single Family,635000,09/13/24,4714,sqft,134.71,1.61,acres,6,4,7700 Bella Woods Ct,Louisville,40214,KY,USA
https://www.zillow.com/homedetails/14201-Woodland-Ridge-Dr-Louisville-KY-40245/114075265_zpid/,,Single Family,635000,10/03/24,3525,sqft,180.14,0.46,acres,4,3,14201 Woodland Ridge Dr,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/12905-Marissa-Ct-Louisville-KY-40299/114095720_zpid/,,Single Family,635000,09/26/24,3942,sqft,161.09,0.55,acres,3,3,12905 Marissa Ct,Louisville,40299,KY,USA
https://www.zillow.com/homedetails/5232-Rock-Bluff-Dr-Louisville-KY-40241/284889717_zpid/,,Single Family,635000,11/08/24,4340,sqft,146.31,0.27,acres,4,4,5232 Rock Bluff Dr,Louisville,40241,KY,USA
https://www.zillow.com/homedetails/501-Garden-Dr-Louisville-KY-40206/131896494_zpid/,,Single Family,630000,10/21/24,2544,sqft,247.64,0.34,acres,3,3,501 Garden Dr,Louisville,40206,KY,USA
https://www.zillow.com/homedetails/2116-Murray-Ave-Louisville-KY-40205/131900353_zpid/,,Single Family,630000,11/05/24,2515,sqft,250.5,8712,sqft,4,3,2116 Murray Ave,Louisville,40205,KY,USA
https://www.zillow.com/homedetails/11005-Lavender-Way-Louisville-KY-40291/132057301_zpid/,,Single Family,630000,11/12/24,4102,sqft,153.58,0.3,acres,4,5,11005 Lavender Way,Louisville,40291,KY,USA
https://www.zillow.com/homedetails/14017-Grandshire-Way-Louisville-KY-40245/439203810_zpid/,,Single Family,625110,11/20/24,3066,sqft,203.88,6534,sqft,4,3,14017 Grandshire Way,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/3007-Aspenwood-Way-Louisville-KY-40241/73481013_zpid/,,Single Family,625000,09/12/24,3948,sqft,158.31,0.36,acres,4,4,3007 Aspenwood Way,Louisville,40241,KY,USA
https://www.zillow.com/homedetails/2407-Top-Hill-Rd-Louisville-KY-40206/73576418_zpid/,,Single Family,625000,10/01/24,2188,sqft,285.65,6969.6,sqft,3,3,2407 Top Hill Rd,Louisville,40206,KY,USA
https://www.zillow.com/homedetails/720-Inspiration-Way-Louisville-KY-40245/114086393_zpid/,,Single Family,625000,10/29/24,3627,sqft,172.32,9147.6,sqft,4,4,720 Inspiration Way,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/2315-Seneca-Valley-Rd-Louisville-KY-40205/131901939_zpid/,,Single Family,624000,09/25/24,2803,sqft,222.62,0.38,acres,3,3,2315 Seneca Valley Rd,Louisville,40205,KY,USA
https://www.zillow.com/homedetails/705-Lake-Forest-Pkwy-Louisville-KY-40245/114049889_zpid/,,Single Family,622000,11/25/24,3787,sqft,164.25,0.38,acres,4,4,705 Lake Forest Pkwy,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/8401-Broecker-Blvd-Louisville-KY-40241/73497170_zpid/,,Single Family,620000,09/12/24,2654,sqft,233.61,6534,sqft,3,3,8401 Broecker Blvd,Louisville,40241,KY,USA
https://www.zillow.com/homedetails/1221-Royal-Ave-Louisville-KY-40204/73608457_zpid/,,Single Family,620000,10/07/24,2916,sqft,212.62,0.25,acres,4,4,1221 Royal Ave,Louisville,40204,KY,USA
https://www.zillow.com/homedetails/46-Harwood-Rd-Glenview-Manor-KY-40222/73629963_zpid/,,Single Family,620000,10/11/24,2924,sqft,212.04,0.5,acres,3,3,46 Harwood Rd,Glenview Manor,40222,KY,USA
https://www.zillow.com/homedetails/2317-Cleary-Ct-Louisville-KY-40245/114094699_zpid/,,Single Family,620000,09/30/24,4406,sqft,140.72,0.25,acres,5,4,2317 Cleary Ct,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/13402-Carriage-Pass-Ct-Louisville-KY-40299/132069067_zpid/,,Single Family,620000,09/09/24,3777,sqft,164.15,0.31,acres,5,4,13402 Carriage Pass Ct,Louisville,40299,KY,USA
https://www.zillow.com/homedetails/5504-River-Rock-Dr-Louisville-KY-40241/132071046_zpid/,,Single Family,615000,11/15/24,2400,sqft,256.25,10018.8,sqft,4,4,5504 River Rock Dr,Louisville,40241,KY,USA
https://www.zillow.com/homedetails/5900-Brittany-Valley-Rd-Louisville-KY-40222/73464790_zpid/,,Single Family,610000,11/18/24,3051,sqft,199.93,0.68,acres,3,2,5900 Brittany Valley Rd,Louisville,40222,KY,USA
https://www.zillow.com/homedetails/4502-Running-Spring-Ct-Louisville-KY-40241/73494002_zpid/,,Single Family,610000,09/17/24,4088,sqft,149.22,0.33,acres,4,4,4502 Running Spring Ct,Louisville,40241,KY,USA
https://www.zillow.com/homedetails/1528-Sylvan-Way-Louisville-KY-40205/131917456_zpid/,,Single Family,610000,11/01/24,3906,sqft,156.17,0.28,acres,4,4,1528 Sylvan Way,Louisville,40205,KY,USA
https://www.zillow.com/homedetails/11707-Vista-Club-Dr-Louisville-KY-40291/284889394_zpid/,,Single Family,610000,10/18/24,2764,sqft,220.69,0.29,acres,5,4,11707 Vista Club Dr,Louisville,40291,KY,USA
https://www.zillow.com/homedetails/10818-Gordon-Farm-Trce-Louisville-KY-40291/441843746_zpid/,,Single Family,606000,10/18/24,3025,sqft,200.33,0.25,acres,3,3,10818 Gordon Farm Trce,Louisville,40291,KY,USA
https://www.zillow.com/homedetails/12701-Valley-Pine-Dr-Louisville-KY-40299/2054471349_zpid/,,Single Family,606000,11/07/24,2095,sqft,289.26,0.25,acres,3,2,12701 Valley Pine Dr,Louisville,40299,KY,USA
https://www.zillow.com/homedetails/2007-Dressage-Cir-Louisville-KY-40245/439309685_zpid/,,Single Family,605000,10/28/24,2853,sqft,212.06,7840.8,sqft,3,3,2007 Dressage Cir,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/12312-Vanherr-Dr-Louisville-KY-40299/2053518598_zpid/,,Single Family,605000,09/09/24,2982,sqft,202.88,10454.4,sqft,4,4,12312 Vanherr Dr,Louisville,40299,KY,USA
https://www.zillow.com/homedetails/2164-Strathmoor-Blvd-Strathmoor-Manor-KY-40205/73534411_zpid/,,Single Family,600000,10/10/24,2857,sqft,210.01,6098.4,sqft,3,4,2164 Strathmoor Blvd,Strathmoor Manor,40205,KY,USA
https://www.zillow.com/homedetails/8111-Acme-Way-Louisville-KY-40219/73548692_zpid/,,Single Family,600000,11/01/24,4792,sqft,125.21,4.25,acres,5,4,8111 Acme Way,Louisville,40219,KY,USA
https://www.zillow.com/homedetails/11519-Expedition-Trl-Louisville-KY-40291/74478200_zpid/,,Single Family,600000,10/24/24,4845,sqft,123.84,0.26,acres,4,5,11519 Expedition Trl,Louisville,40291,KY,USA
https://www.zillow.com/homedetails/204-Locust-Park-Pl-Louisville-KY-40245/284889313_zpid/,,Single Family,600000,11/21/24,2077,sqft,288.88,0.27,acres,3,3,204 Locust Park Pl,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/16818-Polo-Fields-Ln-Louisville-KY-40245/114066865_zpid/,,Single Family,597000,11/18/24,3457,sqft,172.69,0.32,acres,4,3,16818 Polo Fields Ln,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/1605-Golden-Leaf-Way-Louisville-KY-40245/114056882_zpid/,,Single Family,595800,11/13/24,4805,sqft,124,0.29,acres,4,3,1605 Golden Leaf Way,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/121-Ridgeway-Ave-Saint-Matthews-KY-40207/73474400_zpid/,,Single Family,595000,09/06/24,2150,sqft,276.74,7405.2,sqft,5,3,121 Ridgeway Ave,Saint Matthews,40207,KY,USA
https://www.zillow.com/homedetails/18819-Crestfield-Cir-Louisville-KY-40245/245297329_zpid/,,Single Family,595000,11/18/24,2973,sqft,200.13,6098.4,sqft,3,3,18819 Crestfield Cir,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/1312-E-Washington-St-Louisville-KY-40206/73591246_zpid/,,Single Family,588000,11/14/24,2751,sqft,213.74,6534,sqft,3,2,1312 E Washington St,Louisville,40206,KY,USA
https://www.zillow.com/homedetails/14311-Halden-Ridge-Way-Louisville-KY-40245/2061289170_zpid/,,Single Family,585000,10/10/24,2901,sqft,201.65,7840.8,sqft,4,4,14311 Halden Ridge Way,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/8101-Windsor-Lakes-Ct-Louisville-KY-40214/73655048_zpid/,,Single Family,580000,10/15/24,5035,sqft,115.19,0.57,acres,5,5,8101 Windsor Lakes Ct,Louisville,40214,KY,USA
https://www.zillow.com/homedetails/2006-Dressage-Cir-Louisville-KY-40245/401868967_zpid/,,Single Family,579000,10/07/24,2223,sqft,260.46,7840.8,sqft,3,3,2006 Dressage Cir,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/3230-Catalpa-Farms-Drive-Fisherville-KY-40023/2077341531_zpid/,,Single Family,577000,10/11/24,1867,sqft,309.05,9583.2,sqft,3,2,3230 Catalpa Farms Drive,Fisherville,40023,KY,USA
https://www.zillow.com/homedetails/10744-Hobbs-Station-Rd-Louisville-KY-40223/73477939_zpid/,,Single Family,575000,11/19/24,3732,sqft,154.07,10018.8,sqft,5,4,10744 Hobbs Station Rd,Louisville,40223,KY,USA
https://www.zillow.com/homedetails/4506-Cordova-Rd-Bellewood-KY-40207/73487520_zpid/,,Single Family,575000,11/01/24,2924,sqft,196.65,9150,sqft,4,4,4506 Cordova Rd,Bellewood,40207,KY,USA
https://www.zillow.com/homedetails/17421-Polo-Run-Ln-Louisville-KY-40245/132063830_zpid/,,Single Family,575000,10/25/24,3627,sqft,158.53,9583.2,sqft,4,4,17421 Polo Run Ln,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/2423-Middle-Creek-Ct-Fisherville-KY-40023/331358241_zpid/,,Single Family,575000,09/06/24,2918,sqft,197.05,10454.4,sqft,3,3,2423 Middle Creek Ct,Fisherville,40023,KY,USA
https://www.zillow.com/homedetails/2216-Centurion-Way-Louisville-KY-40245/331357789_zpid/,,Single Family,573500,10/02/24,3024,sqft,189.65,6098.4,sqft,3,3,2216 Centurion Way,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/705-Alta-Vista-Rd-Louisville-KY-40206/73663457_zpid/,,Single Family,572500,10/22/24,2472,sqft,231.59,0.27,acres,3,3,705 Alta Vista Rd,Louisville,40206,KY,USA
https://www.zillow.com/homedetails/8906-Lippincott-Rd-Hurstbourne-KY-40222/73498722_zpid/,,Single Family,570000,10/04/24,3051,sqft,186.82,0.41,acres,3,4,8906 Lippincott Rd,Hurstbourne,40222,KY,USA
https://www.zillow.com/homedetails/4818-Cedar-Forest-Pl-Louisville-KY-40245/114087725_zpid/,,Single Family,570000,11/25/24,3738,sqft,152.49,10018.8,sqft,5,4,4818 Cedar Forest Pl,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/12700-Saint-Clair-Dr-Middletown-KY-40243/73461305_zpid/,,Single Family,565000,11/08/24,3169,sqft,178.29,1.41,acres,5,3,12700 Saint Clair Dr,Middletown,40243,KY,USA
https://www.zillow.com/homedetails/3010-Lightheart-Rd-Glenview-Hills-KY-40222/73476654_zpid/,,Single Family,565000,11/12/24,3532,sqft,159.97,0.3,acres,4,4,3010 Lightheart Rd,Glenview Hills,40222,KY,USA
https://www.zillow.com/homedetails/12700-Saint-Clair-Dr-Middletown-KY-40243/131980623_zpid/,,Single Family,565000,11/12/24,1634,sqft,345.78,1.41,acres,0,3,12700 Saint Clair Dr,Middletown,40243,KY,USA
https://www.zillow.com/homedetails/1009-Lodge-Hill-Rd-Louisville-KY-40223/73488176_zpid/,,Single Family,562900,10/22/24,4150,sqft,135.64,0.25,acres,5,4,1009 Lodge Hill Rd,Louisville,40223,KY,USA
https://www.zillow.com/homedetails/3503-Hardwood-Forest-Dr-Louisville-KY-40214/73584286_zpid/,,Single Family,562000,10/31/24,3792,sqft,148.21,0.66,acres,4,3,3503 Hardwood Forest Dr,Louisville,40214,KY,USA
https://www.zillow.com/homedetails/10420-Martinside-Dr-Louisville-KY-40291/132058179_zpid/,,Single Family,560000,12/02/24,2994,sqft,187.04,10454.4,sqft,3,2,10420 Martinside Dr,Louisville,40291,KY,USA
https://www.zillow.com/homedetails/15954-Cumberland-Lake-Cir-Louisville-KY-40245/2057849080_zpid/,,Single Family,560000,11/08/24,2667,sqft,209.97,8712,sqft,4,3,15954 Cumberland Lake Cir,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/14207-Halden-Ridge-Way-Louisville-KY-40245/2056054216_zpid/,,Single Family,558131,10/18/24,3066,sqft,182.04,10454.4,sqft,5,4,14207 Halden Ridge Way,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/11913-Lower-River-Rd-Louisville-KY-40272/284889654_zpid/,,Single Family,555000,11/12/24,5258,sqft,105.55,1.4,acres,5,4,11913 Lower River Rd,Louisville,40272,KY,USA
https://www.zillow.com/homedetails/214-Willoughby-Ct-Louisville-KY-40245/114054982_zpid/,,Single Family,554000,10/30/24,3816,sqft,145.18,1.09,acres,4,3,214 Willoughby Ct,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/6015-Stannye-Dr-Northfield-KY-40222/73464564_zpid/,,Single Family,552505,09/25/24,2185,sqft,252.86,0.37,acres,3,2,6015 Stannye Dr,Northfield,40222,KY,USA
https://www.zillow.com/homedetails/11711-Timberland-Dr-Louisville-KY-40291/284889872_zpid/,,Single Family,551000,11/22/24,2642,sqft,208.55,0.29,acres,3,3,11711 Timberland Dr,Louisville,40291,KY,USA
https://www.zillow.com/homedetails/2700-Hillside-Ter-Louisville-KY-40206/73576813_zpid/,,Single Family,550000,09/30/24,2836,sqft,193.94,10018.8,sqft,4,4,2700 Hillside Ter,Louisville,40206,KY,USA
https://www.zillow.com/homedetails/1701-Ashfield-Ln-Louisville-KY-40220/132025952_zpid/,,Single Family,550000,09/09/24,3650,sqft,150.68,0.29,acres,4,4,1701 Ashfield Ln,Louisville,40220,KY,USA
https://www.zillow.com/homedetails/14023-Fancy-Gap-Dr-Louisville-KY-40299/245295092_zpid/,,Single Family,550000,09/09/24,1877,sqft,293.02,0.4,acres,3,3,14023 Fancy Gap Dr,Louisville,40299,KY,USA
https://www.zillow.com/homedetails/9902-Firefox-Ct-Louisville-KY-40291/284889797_zpid/,,Single Family,550000,10/09/24,,,,0.32,acres,0,0,9902 Firefox Ct,Louisville,40291,KY,USA
https://www.zillow.com/homedetails/15714-Shadowalk-Dr-Louisville-KY-40245/310728598_zpid/,,Single Family,550000,10/16/24,2439,sqft,225.5,10454.4,sqft,3,2,15714 Shadowalk Dr,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/2133-Centurion-Way-Louisville-KY-40245/331357767_zpid/,,Single Family,550000,10/14/24,2731,sqft,201.39,0.25,acres,3,3,2133 Centurion Way,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/3222-Catalpa-Farms-Dr-Fisherville-KY-40023/351201160_zpid/,,Single Family,550000,11/18/24,2004,sqft,274.45,9583.2,sqft,3,3,3222 Catalpa Farms Dr,Fisherville,40023,KY,USA
https://www.zillow.com/homedetails/10438-Dove-Chase-Cir-Louisville-KY-40299/2106316974_zpid/,,Single Family,550000,09/10/24,3670,sqft,149.86,8712,sqft,3,3,10438 Dove Chase Cir,Louisville,40299,KY,USA
https://www.zillow.com/homedetails/14301-Glensford-Pl-Louisville-KY-40245/114049602_zpid/,,Single Family,542000,09/27/24,4141,sqft,130.89,0.38,acres,4,4,14301 Glensford Pl,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/15939-Cumberland-Lake-Cir-Louisville-KY-40245/350208363_zpid/,,Single Family,542000,11/14/24,2633,sqft,205.85,0.38,acres,3,3,15939 Cumberland Lake Cir,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/2316-Bonnycastle-Ave-Louisville-KY-40205/114110000_zpid/,,Single Family,540000,11/06/24,2094,sqft,257.88,9583.2,sqft,3,2,2316 Bonnycastle Ave,Louisville,40205,KY,USA
https://www.zillow.com/homedetails/4504-Golden-Eagle-Dr-Louisville-KY-40245/440264043_zpid/,,Single Family,539515,09/25/24,2746,sqft,196.47,10018.8,sqft,4,3,4504 Golden Eagle Dr,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/4500-Golden-Eagle-Dr-Louisville-KY-40245/440263170_zpid/,,Single Family,538060,10/17/24,2662,sqft,202.13,0.25,acres,4,3,4500 Golden Eagle Dr,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/3613-Halden-Ridge-Cir-Louisville-KY-40245/2075251409_zpid/,,Single Family,536393,11/12/24,2418,sqft,221.83,0.28,acres,3,2,3613 Halden Ridge Cir,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/5510-Hempstead-Rd-Indian-Hills-KY-40207/73470638_zpid/,,Single Family,535000,12/02/24,3382,sqft,158.19,0.27,acres,4,3,5510 Hempstead Rd,Indian Hills,40207,KY,USA
https://www.zillow.com/homedetails/411-Iola-Rd-Saint-Matthews-KY-40207/73518619_zpid/,,Single Family,535000,11/05/24,2699,sqft,198.22,6534,sqft,3,3,411 Iola Rd,Saint Matthews,40207,KY,USA
https://www.zillow.com/homedetails/6706-Crossmoor-Ln-Graymoor-Devondale-KY-40222/73623849_zpid/,,Single Family,535000,09/20/24,3362,sqft,159.13,0.27,acres,4,5,6706 Crossmoor Ln,Graymoor Devondale,40222,KY,USA
https://www.zillow.com/homedetails/4607-Cherry-Forest-Cir-Louisville-KY-40245/114091203_zpid/,,Single Family,535000,10/25/24,3254,sqft,164.41,0.35,acres,4,5,4607 Cherry Forest Cir,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/5117-Old-Heady-Rd-Louisville-KY-40299/114103437_zpid/,,Single Family,535000,10/21/24,1432,sqft,373.6,6.5,acres,2,1,5117 Old Heady Rd,Louisville,40299,KY,USA
https://www.zillow.com/homedetails/18809-Crestfield-Cir-Louisville-KY-40245/245294421_zpid/,,Single Family,535000,09/20/24,,,,7540,sqft,0,0,18809 Crestfield Cir,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/18804-Crestfield-Cir-Louisville-KY-40245/245295248_zpid/,,Single Family,535000,09/24/24,2218,sqft,241.21,7840.8,sqft,3,2,18804 Crestfield Cir,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/11805-Timberland-Dr-Louisville-KY-40291/245295949_zpid/,,Single Family,533000,09/13/24,3192,sqft,166.98,0.28,acres,3,4,11805 Timberland Dr,Louisville,40291,KY,USA
https://www.zillow.com/homedetails/1196-Coolhouse-Way-Louisville-KY-40243/331357895_zpid/,,Single Family,532450,09/18/24,1810,sqft,294.17,6098.4,sqft,2,2,1196 Coolhouse Way,Louisville,40243,KY,USA
https://www.zillow.com/homedetails/4508-Cornice-Ct-Jeffersontown-KY-40299/73521383_zpid/,,Single Family,531000,11/20/24,3530,sqft,150.42,0.45,acres,4,3,4508 Cornice Ct,Jeffersontown,40299,KY,USA
https://www.zillow.com/homedetails/2336-Strathmoor-Blvd-Strathmoor-Village-KY-40205/73511598_zpid/,,Single Family,530000,09/26/24,2383,sqft,222.41,6534,sqft,3,3,2336 Strathmoor Blvd,Strathmoor Village,40205,KY,USA
https://www.zillow.com/homedetails/14207-Lake-Forest-Dr-Louisville-KY-40245/114048979_zpid/,,Single Family,530000,10/02/24,4107,sqft,129.05,0.27,acres,4,3,14207 Lake Forest Dr,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/4225-Buttonbush-Glen-Dr-Louisville-KY-40241/114076209_zpid/,,Single Family,530000,09/18/24,4485,sqft,118.17,0.3,acres,4,4,4225 Buttonbush Glen Dr,Louisville,40241,KY,USA
https://www.zillow.com/homedetails/8216-Maris-Ct-Louisville-KY-40241/114090055_zpid/,,Single Family,530000,11/06/24,2703,sqft,196.08,3484.8,sqft,3,3,8216 Maris Ct,Louisville,40241,KY,USA
https://www.zillow.com/homedetails/2113-Edgehill-Rd-Louisville-KY-40205/73619703_zpid/,,Single Family,528500,11/22/24,2186,sqft,241.77,8276.4,sqft,3,2,2113 Edgehill Rd,Louisville,40205,KY,USA
https://www.zillow.com/homedetails/10612-Chertsey-Pl-Douglass-Hills-KY-40243/73497422_zpid/,,Single Family,526000,11/22/24,3844,sqft,136.84,0.35,acres,3,2,10612 Chertsey Pl,Douglass Hills,40243,KY,USA
https://www.zillow.com/homedetails/3610-Sorrento-Ave-Barbourmeade-KY-40241/114042377_zpid/,,Single Family,526000,10/25/24,3140,sqft,167.52,0.25,acres,4,3,3610 Sorrento Ave,Barbourmeade,40241,KY,USA
https://www.zillow.com/homedetails/7811-Hall-Farm-Dr-Louisville-KY-40291/73636111_zpid/,,Single Family,525100,11/22/24,4655,sqft,112.8,0.32,acres,4,5,7811 Hall Farm Dr,Louisville,40291,KY,USA
https://www.zillow.com/homedetails/1007-Chesham-Rd-Windy-Hills-KY-40207/73478847_zpid/,,Single Family,525000,11/05/24,1685,sqft,311.57,10454.4,sqft,3,2,1007 Chesham Rd,Windy Hills,40207,KY,USA
https://www.zillow.com/homedetails/1810-Meremont-Ridge-Rd-Louisville-KY-40245/132070386_zpid/,,Single Family,525000,09/16/24,4262,sqft,123.18,10454.4,sqft,4,4,1810 Meremont Ridge Rd,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/16008-Carefree-Pl-Louisville-KY-40245/331357680_zpid/,,Single Family,524990,10/31/24,2667,sqft,196.85,6098.4,sqft,3,3,16008 Carefree Pl,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/8609-Glenhope-Dr-Louisville-KY-40291/73528727_zpid/,,Single Family,524900,10/09/24,4090,sqft,128.34,0.25,acres,4,4,8609 Glenhope Dr,Louisville,40291,KY,USA
https://www.zillow.com/homedetails/12929-Willow-Forest-Dr-Louisville-KY-40245/114087769_zpid/,,Single Family,522100,10/07/24,3500,sqft,149.17,0.33,acres,5,4,12929 Willow Forest Dr,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/1106-Willow-Park-Cir-Louisville-KY-40299/114087600_zpid/,,Single Family,522000,09/12/24,4207,sqft,124.08,0.25,acres,4,5,1106 Willow Park Cir,Louisville,40299,KY,USA
https://www.zillow.com/homedetails/7905-Cultivator-Ct-Louisville-KY-40291/441874591_zpid/,,Single Family,521000,10/18/24,3690,sqft,141.19,0.37,acres,5,4,7905 Cultivator Ct,Louisville,40291,KY,USA
https://www.zillow.com/homedetails/2303-Serenity-Ridge-Way-Fisherville-KY-40023/348630099_zpid/,,Single Family,520424,09/24/24,3131,sqft,166.22,0.27,acres,5,5,2303 Serenity Ridge Way,Fisherville,40023,KY,USA
https://www.zillow.com/homedetails/17009-Preserve-Pointe-Dr-Louisville-KY-40245/310728112_zpid/,,Single Family,520000,11/26/24,2588,sqft,200.93,0.27,acres,4,3,17009 Preserve Pointe Dr,Louisville,40245,KY,USA
https://www.zillow.com/homedetails/9202-Seaton-Springs-Pkwy-Hurstbourne-KY-40222/73493194_zpid/,,Single Family,517000,10/03/24,4284,sqft,120.68,0.52,acres,5,4,9202 Seaton Springs Pkwy,Hurstbourne,40222,KY,USA
